,pred,truth,fold,leaf_size,STUDENTID,label,sec_spent_BlockRev,sec_spent_EOSTimeLft,sec_spent_VH098519,sec_spent_VH098522,sec_spent_VH098556,sec_spent_VH098597,sec_spent_VH098740,sec_spent_VH098753,sec_spent_VH098759,sec_spent_VH098779,sec_spent_VH098783,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH098812,sec_spent_VH098834,sec_spent_VH098839,sec_spent_VH134366,sec_spent_VH134373,sec_spent_VH134387,sec_spent_VH139047,sec_spent_VH139196,sec_spent_VH356862,times_entered_BlockRev,times_entered_EOSTimeLft,times_entered_VH098519,times_entered_VH098522,times_entered_VH098556,times_entered_VH098597,times_entered_VH098740,times_entered_VH098753,times_entered_VH098759,times_entered_VH098779,times_entered_VH098783,times_entered_VH098808,times_entered_VH098810,times_entered_VH098812,times_entered_VH098834,times_entered_VH098839,times_entered_VH134366,times_entered_VH134373,times_entered_VH134387,times_entered_VH139047,times_entered_VH139196,times_entered_VH356862,num_actions_BlockRev,num_actions_EOSTimeLft,num_actions_VH098519,num_actions_VH098522,num_actions_VH098556,num_actions_VH098597,num_actions_VH098740,num_actions_VH098753,num_actions_VH098759,num_actions_VH098779,num_actions_VH098783,num_actions_VH098808,num_actions_VH098810,num_actions_VH098812,num_actions_VH098834,num_actions_VH098839,num_actions_VH134366,num_actions_VH134373,num_actions_VH134387,num_actions_VH139047,num_actions_VH139196,num_actions_VH356862,count_Calculator Buffer,count_Click Choice,count_Click Progress Navigator,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Lose Focus,count_Math Keypress,count_Move Calculator,count_Next,count_Open Calculator,count_Receive Focus,count_Vertical Item Scroll,percentile5_BlockRev,percentile5_EOSTimeLft,percentile5_VH098519,percentile5_VH098522,percentile5_VH098556,percentile5_VH098597,percentile5_VH098740,percentile5_VH098753,percentile5_VH098759,percentile5_VH098779,percentile5_VH098783,percentile5_VH098808,percentile5_VH098810,percentile5_VH098812,percentile5_VH098834,percentile5_VH098839,percentile5_VH134366,percentile5_VH134373,percentile5_VH134387,percentile5_VH139047,percentile5_VH139196,percentile5_VH356862,percentile5_vh_count,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg1_coeff1,poly_delta_sec_deg2_coeff0,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg2_coeff2,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_delta_sec_deg3_coeff2,poly_delta_sec_deg3_coeff3,poly_per_item_sec_deg0_coeff0,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg1_coeff1,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg2_coeff2,poly_per_item_sec_deg3_coeff0,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_rank_VH098808,"answer_rank_VH139196_C,1",answer_rank_VH098810,answer_rank_VH134366_5,answer_rank_VH134366_2,answer_rank_VH134366_3,answer_rank_VH098779,"answer_rank_VH139196_B,1",answer_rank_VH139047_3,answer_rank_VH098839,answer_rank_VH134366_4,answer_rank_VH098812,answer_rank_VH098759,answer_rank_VH139047_4,answer_rank_VH134373_1,answer_rank_VH134387_1,answer_rank_VH098834,answer_rank_VH098783,answer_rank_VH098556,answer_rank_VH098519,answer_rank_VH134366_1,answer_rank_VH098597,answer_rank_VH139047_1,answer_rank_VH098522,"answer_rank_VH139196_A,1",answer_rank_VH098740,answer_rank_VH139047_2,answer_rank_VH098753,answer_count_top1,answer_count_top2,answer_count_top3,answer_count_top4,answer_count_top5,answer_count_unanswered,count_Draw,count_Erase,count_Scratchwork Draw Mode On,count_Scratchwork Erase Mode On,count_Scratchwork Mode Off,count_Scratchwork Mode On,count_Equation Editor Button,count_Clear Scratchwork,count_Highlight,count_TextToSpeech,sec_spent_SecTimeOut,times_entered_SecTimeOut,num_actions_SecTimeOut,percentile5_SecTimeOut,sec_spent_HELPMAT8,times_entered_HELPMAT8,num_actions_HELPMAT8,percentile5_HELPMAT8
1751,1.0,True,1,23,2333279496,1.0,0.0,0.0,73.587,29.733,20.623,88.92,65.166,66.354,65.727,138.15,112.966,70.343,23.803,179.784,85.587,92.25,151.99,228.507,57.77,199.86,64.643,10.99,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,3.0,4.0,8.0,49.0,12.0,14.0,3.0,76.0,28.0,6.0,5.0,24.0,10.0,16.0,50.0,41.0,9.0,25.0,18.0,2,8.0,14.0,0.0,20.0,36.0,22,15.0,37.0,11.0,19.0,8.0,15.0,12.0,0,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,21,60.58341276020582,4.510977777777785,-0.014049185033445901,7.348913154533848,6.301716731897688e-05,-0.03950812063031253,9.058904995456722,-2.4741976720578843e-07,0.00021295354624568488,-0.0637079016730367,9.868591428936732,87.49995238095234,3.8061142857142842,49.438809523809525,-0.5817365152010467,15.440844589735223,12.595496894409962,-0.09601262818882907,2.298642330463824,-7.045312932088521,45.43181573498936,1,2,3,1,1,1,1,6,1,3,1,4,1,1,26,1000,1,1,2,1,1,1,1,1000,6,1,1,3,17,19,22,23,23,2,123.0,14.0,3.0,1.0,12.0,12.0,0.0,0.0,12.0,0.0,0.193,1.0,2.0,True,0.0,0.0,0.0,0
1753,1.0,False,2,3,2333280052,0.0,17.327,11.133,47.423,51.956,46.583,37.49,70.08,71.424,31.604,22.587,60.444,53.614,25.063,59.216,162.334,89.664,319.736,116.83,76.126,47.616,77.92,9.577,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,5.0,4.0,5.0,6.0,3.0,3.0,3.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,16.0,3.0,44.0,9.0,9.0,6.0,22.0,2,3.0,15.0,3.0,4.0,0.0,29,16.0,36.0,3.0,21.0,3.0,16.0,0.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,64.86781073668712,9.070765060240973,-0.013912252165985668,10.218525863934781,0.0003588000181082015,-0.07311425515383885,11.836713945602769,-1.1098648315192002e-05,0.0031057154761182214,-0.2538635120205614,14.284398746386897,101.55600000000001,4.969757199322417,49.37354940711461,0.9432727272727282,-14.838970073404878,115.40264031620563,-0.0816679772553912,3.5158140108175497,-35.95014219392351,147.9881632411066,5,1000,1,1000,1,1,5,1000,4,1,4,5,2,1,5,14,3,1,1,3,1,2,3,1,7,2,2,2,9,14,17,19,23,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1755,1.0,True,2,4,2333280249,1.0,2.69,4.16,57.364,54.517,16.556,30.71,56.71,16.757,119.9,53.917,37.92,288.536,21.283,41.623,96.123,52.504,75.29,148.76,83.74,156.527,38.373,10.847,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,4.0,2.0,21.0,51.0,3.0,4.0,8.0,4.0,9.0,3.0,6.0,37.0,4.0,4.0,10.0,6.0,39.0,90.0,48.0,49.0,14.0,2,10.0,23.0,21.0,40.0,3.0,25,11.0,70.0,30.0,1.0,10.0,11.0,8.0,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,21,64.14770596216734,3.50432296650717,-0.007435586367781004,5.054642724189517,1.942338960657352e-05,-0.015535139833722157,5.616211764494769,-2.4570522626513364e-08,3.4792251509457644e-05,-0.01809559714084717,5.704654441791897,68.6219090909091,3.9112399774138917,27.553889328063214,-0.4114404291360817,12.551488989271611,-1.2469407114624462,-0.0490920047153455,1.134957719397301,-0.13879422964520424,18.340769169960318,1,1000,3,1,1000,3,1,1,1,2,1,1,1,1,21,18,2,1,3,1,1,1,1,1,1000,2,1,1,17,20,23,23,23,3,126.0,1.0,1.0,1.0,5.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1756,0.75,True,3,3,2333280583,1.0,36.498,52.066,142.727,15.436,22.307,12.941,79.02,49.53,226.076,40.35,91.543,54.17,52.78,94.8,39.01,104.372,170.834,85.09,88.003,197.247,141.354,20.34,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1,3.0,1.0,8.0,5.0,3.0,5.0,10.0,8.0,6.0,3.0,5.0,5.0,3.0,5.0,5.0,12.0,51.0,10.0,11.0,8.0,14.0,7,8.0,15.0,3.0,4.0,10.0,29,13.0,35.0,12.0,21.0,8.0,13.0,13.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,23,59.543221577299654,9.585142105263168,-0.030617480000174946,12.478493965279691,0.00077574987216705,-0.17723420583974742,17.072484708252965,-7.6096910955969166e-06,0.0029330972977687783,-0.33989972366833676,19.600608244734786,85.97400000000002,2.9054367588932797,54.01419565217391,-0.20938351214003462,7.5118740259740475,37.89166521739128,-0.012807286915982733,0.2132569560873966,3.874604541834926,43.808631772575346,2,1000,2,1,1,1,3,1,1,3,1,3,4,1,3,3,2,1,2,1,1,5,1,4,1000,3,1,2,12,17,23,25,26,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.683,1.0,2.0,True,0.0,0.0,0.0,0
1762,0.4444444444444444,False,0,3,2333281245,0.0,5.589,5.537,61.554,123.04,30.737,57.47,34.08,71.454,48.183,25.956,58.923,23.88,33.676,81.637,40.134,68.963,181.57,17.157,19.01,152.473,64.943,12.18,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1,5.0,2.0,7.0,103.0,6.0,6.0,5.0,6.0,4.0,3.0,7.0,3.0,3.0,4.0,3.0,7.0,58.0,6.0,3.0,43.0,34.0,2,7.0,20.0,3.0,38.0,0.0,29,18.0,34.0,10.0,23.0,7.0,19.0,7.0,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,True,19,44.972418315089946,3.8067062500000035,-0.01595513469369817,6.351550233644856,-4.01017250702698e-05,-0.0031626843962821345,5.673550367881812,-2.40137064879215e-07,7.480386047443497e-05,-0.017801704022090564,6.059656116429129,105.58481818181816,1.963435347261438,84.96874703557306,-0.285010022586109,7.948645821569727,65.01804545454551,-0.06333409610983995,1.710014004873849,-8.423218022823903,90.28834980237156,3,2,1,1,1000,1,2,4,1,3,1,4,2,1,1000,1000,2,1,2,1,1,1,1,1,4,3,1,2,13,19,22,25,25,3,95.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1764,0.5833333333333334,True,3,5,2333281431,1.0,13.48,11.267,37.05,59.136,29.933,63.11,48.656,32.039,48.297,53.41,49.683,68.803,33.647,107.774,154.977,69.794,91.298,266.78,47.3,177.12,92.076,15.423,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1,4.0,2.0,3.0,58.0,3.0,3.0,3.0,6.0,6.0,3.0,7.0,5.0,8.0,5.0,43.0,9.0,35.0,81.0,8.0,14.0,24.0,2,11.0,14.0,27.0,4.0,3.0,31,12.0,40.0,1.0,1.0,11.0,12.0,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,59.20510588680829,4.732087349397585,-0.019681994574197805,7.9894574514273256,2.4770712072899422e-05,-0.027881100270327513,8.440408264714458,-1.376212710340243e-06,0.0007080603227568314,-0.11821226204528551,10.913233365779616,79.03422727272728,4.67870073404856,29.90786956521737,-0.4075359966120835,13.236956662902314,1.3803498023715364,-0.09236109146383753,2.5018383844987984,-10.638385480499688,38.23242529644273,2,8,2,1,1,1,1,6,1,2,1,5,2,1,10,26,4,1,1,1,1,1,1,1,6,2,1,4,15,20,20,22,23,0,130.0,8.0,2.0,5.0,5.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1766,0.18181818181818182,True,3,3,2333281601,1.0,10.47,14.4,43.91,207.11,20.626,44.647,31.604,57.767,77.31,19.857,48.85,32.876,20.527,83.247,58.117,64.403,105.036,106.26,58.51,66.81,121.03,13.41,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,2.0,7.0,16.0,3.0,3.0,5.0,8.0,6.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,33.0,14.0,17.0,10.0,31.0,2,9.0,14.0,0.0,6.0,9.0,23,19.0,38.0,11.0,20.0,9.0,20.0,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,44.73504647210697,6.9881122994652465,0.021860208324922293,4.955112925247468,0.0005242822046286058,-0.07565628173599839,7.961871368792525,-7.4700321128115e-06,0.002608421164103016,-0.23030088653542216,10.326674374809482,59.873318181818185,1.1477972896668567,47.82144664031618,0.020707651044607877,0.7129366177300897,49.27098221343878,-0.008579640801608715,0.2909663362952818,-1.5049005294857531,52.69425889328062,5,2,2,1,1000,1,1,3,1,1,1,2,3,1,24,1000,1,1,1,1,1,1,1,3,15,1,1,2,16,20,23,23,24,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1767,0.375,True,1,6,2333281750,1.0,2.404,0.0,100.553,0.0,0.0,27.29,44.42,315.422,100.296,0.0,276.026,166.333,39.27,84.431,0.0,56.187,239.587,74.61,62.014,57.671,160.456,10.047,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,1,2.0,0.0,7.0,0.0,0.0,5.0,7.0,18.0,7.0,0.0,30.0,9.0,8.0,5.0,0.0,4.0,53.0,11.0,29.0,20.0,241.0,2,13.0,16.0,8.0,12.0,4.0,33,25.0,241.0,5.0,21.0,13.0,27.0,9.0,False,0,True,0,0,True,True,True,True,0,True,True,True,True,0,True,True,True,True,True,True,True,17,91.25828567200465,3.958058695652184,-0.015627999536448882,7.54468458926719,8.463492704778972e-05,-0.05447543105138436,10.510038528240605,7.991769999255302e-07,-0.00046559843740093775,0.04643752782391223,6.671133708930426,218.7522222222222,8.188724458204337,149.14806432748532,-3.0413948013415966,59.89243608101143,11.271499999999934,0.24258093968581768,-9.227208763329942,100.76732441807168,-38.21501169590746,3,1000,2,8,6,7,1000,5,1,3,8,5,2,1,10,6,1000,2,1000,1,6,1000,1,1000,8,3,1,1,6,9,12,12,14,6,12.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,0.0,3.69,1.0,2.0,True,0.0,0.0,0.0,0
1769,0.1111111111111111,True,3,2,2333282021,1.0,9.967,4.933,64.18,109.68,34.39,61.99,52.766,47.183,45.044,17.85,134.204,39.31,18.67,71.236,27.64,67.21,331.324,83.84,33.613,112.613,70.614,15.237,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1,3.0,2.0,3.0,5.0,4.0,3.0,7.0,6.0,3.0,3.0,7.0,3.0,3.0,3.0,3.0,3.0,79.0,16.0,11.0,18.0,21.0,2,11.0,17.0,0.0,12.0,3.0,25,19.0,58.0,0.0,21.0,11.0,19.0,9.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,66.98768105670902,6.987951923076919,0.006794953139918806,6.284674273095327,0.0006235191173123019,-0.12227350414372767,10.716024639833849,-5.642265448306718e-06,0.002375442539011537,-0.2669835072291739,13.182148843112477,69.90959090909091,3.4739373235460214,33.433249011857676,-0.08827893845285145,5.327795031055903,27.25372332015813,-0.04378764995492665,1.2910320351273374,-5.991312482292639,44.72499565217381,1,2,2,1,1,1,2,4,1,1,1,5,2,1,1000,5,1,1,2,1,1,2,1,2,12,3,1,2,14,22,23,24,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1771,1.0,True,3,36,2333282446,1.0,16.517,8.953,57.35,32.227,19.716,34.63,37.337,75.934,175.02,14.547,52.483,127.453,34.563,129.627,137.963,100.337,121.416,228.49,62.543,89.087,119.49,11.157,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,2.0,6.0,3.0,3.0,3.0,4.0,8.0,7.0,3.0,5.0,5.0,7.0,9.0,6.0,7.0,44.0,68.0,14.0,13.0,40.0,2,13.0,18.0,20.0,8.0,0.0,24,17.0,43.0,11.0,1.0,13.0,17.0,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,58.08780822617308,6.413840304182501,-0.009098028803402781,7.605682077428272,0.00044844013662807537,-0.1265893445999586,12.71655431457845,2.8774970732812296e-06,-0.0006824162131714473,-0.008301194911513854,10.158557251331928,75.95963636363635,4.244266516092603,31.394837944664,-0.5187816205533599,15.138680547713165,-4.919875494071122,-0.09472902017890586,2.4651825150821733,-9.348771168534004,32.87700355731222,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,3,24,26,27,28,28,0,52.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1774,1.0,True,1,19,2333282799,1.0,7.883,8.457,111.127,111.343,28.29,32.493,32.247,93.3,32.633,55.003,88.93,54.243,27.897,83.88,31.827,42.054,103.33,140.69,79.157,43.23,42.256,9.916,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,3.0,2.0,10.0,5.0,3.0,3.0,3.0,11.0,4.0,5.0,7.0,6.0,6.0,6.0,3.0,5.0,31.0,25.0,26.0,9.0,16.0,2,12.0,18.0,1.0,4.0,2.0,25,18.0,28.0,18.0,21.0,12.0,19.0,2.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,37.12514507181495,6.597832460732981,0.010898542987048777,5.562470876963351,0.000491699303769013,-0.08252432472906371,8.505291210020893,-1.1688388685588534e-06,0.0008248183813082871,-0.10777498457431431,8.899837445458402,58.991090909090914,0.5184392998306065,53.547478260869525,-0.2696436335403728,6.180955604178434,34.672423913043495,-0.028021236391373622,0.6130253127878961,-1.0625340029916506,45.85289723320154,2,1000,2,1,1000,1,2,4,1,2,2,3,5,1,9,1000,2,1,1,1,1,1,1,1,4,3,1,2,12,19,21,23,24,3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1776,0.5454545454545454,False,1,9,2333283132,0.0,4.84,38.76,45.333,56.204,16.983,26.33,80.817,92.547,188.983,39.893,49.187,52.41,12.323,45.87,64.57,84.81,84.75,163.164,115.506,138.587,70.523,12.967,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1,5.0,2.0,3.0,57.0,3.0,4.0,11.0,10.0,24.0,3.0,9.0,18.0,3.0,6.0,10.0,21.0,53.0,61.0,51.0,12.0,31.0,2,9.0,18.0,6.0,4.0,6.0,26,15.0,35.0,32.0,17.0,9.0,15.0,20.0,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,21,47.728812745392176,3.7226992481203003,-0.009397998828730113,5.592901015037593,5.175972306814305e-05,-0.029998368609851053,6.955958815555095,-3.1122058815086564e-07,0.00023755841419420944,-0.059540422743013154,7.929618276532135,148.29095454545453,2.7028147939017555,119.91139920948606,-1.0747454827780916,25.272469932241687,44.67921541501978,-0.005563885999583361,-0.8994830737912166,23.834205401349397,46.89920592885356,1,3,1,5,1000,1,2,1,1,1,2,1,3,1,4,6,1,1,1,1,1000,1,1,1,2,2,1,3,16,20,23,24,25,2,158.0,2.0,5.0,2.0,7.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1777,1.0,True,3,7,2333283205,1.0,10.056,7.11,31.82,28.31,36.82,22.527,105.457,124.273,373.633,44.193,23.594,40.906,40.357,62.443,24.687,67.787,245.417,97.403,131.483,129.897,147.52,15.583,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,5.0,2.0,5.0,4.0,3.0,3.0,5.0,4.0,112.0,3.0,3.0,5.0,3.0,3.0,2.0,3.0,91.0,8.0,86.0,18.0,70.0,2,7.0,14.0,4.0,4.0,0.0,26,27.0,29.0,4.0,19.0,7.0,31.0,11.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,85.72416281898896,4.116536363636374,-0.0010090568180057403,4.338024335188622,9.111852962894483e-05,-0.041010091325112526,7.258099854207415,1.8881020991952115e-07,-3.321299360305978e-05,-0.019202304388176935,6.464839869682584,83.95045454545453,3.300251835121401,49.29781027667981,-0.3836457509881423,11.35681260587239,22.44260770750992,0.019970005547465683,-1.0127009257333115,16.519059039892273,14.474575494071123,1,1000,1,22,8,8,1,13,1,5,12,2,1,1,1,2,2,1,1,1,5,4,1,1,1000,1,1,3,14,17,18,19,21,2,220.0,0.0,0.0,0.0,8.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1779,0.6923076923076923,True,1,6,2333283477,1.0,7.831,2.273,62.593,47.4,23.627,31.163,41.843,51.687,237.043,18.13,72.214,82.123,34.967,88.896,43.186,115.867,128.667,142.523,70.066,79.454,34.644,12.863,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,2.0,15.0,26.0,4.0,3.0,5.0,6.0,38.0,5.0,6.0,5.0,4.0,5.0,3.0,6.0,41.0,17.0,6.0,10.0,13.0,2,11.0,18.0,1.0,4.0,2.0,23,13.0,30.0,13.0,19.0,11.0,13.0,4.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,52.95942063606284,6.351377777777776,-0.00944532659081332,7.409254355948869,-0.00017788361554133163,0.030400603290445017,5.928313962028768,-8.00948773790805e-06,0.0025133042643957736,-0.21019319507347994,10.369312201500975,64.78913636363636,2.1657250141163202,42.04902371541499,-0.5782751976284584,14.309504164313948,1.5697598814229707,-0.04032146522432562,0.6918509569377986,3.886405403825777,17.658024505928832,1,2,2,1,1,1,1,1000,1,1,2,2,3,1,25,3,1,1,1,1,1,1,1,1,1000,1,1,2,18,23,25,25,25,2,41.0,1.0,0.0,1.0,7.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1783,0.7692307692307693,True,3,3,2333284147,1.0,11.85,8.713,92.624,27.19,14.227,55.8,34.037,60.37,76.103,11.553,39.077,47.706,25.716,31.92,72.514,82.463,188.73,74.7,30.046,84.734,58.51,4.544,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,2.0,5.0,3.0,3.0,3.0,5.0,7.0,8.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,56.0,8.0,6.0,9.0,27.0,2,7.0,16.0,0.0,4.0,0.0,23,14.0,54.0,6.0,20.0,7.0,14.0,3.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,22,40.16091644976134,6.665452941176468,-0.0013482685132601858,6.779381630546956,0.0011951964257489664,-0.2033364644648356,12.435051117191069,-1.0704941362387529e-05,0.003908899061114202,-0.38624216307672454,14.972905821784614,51.69863636363637,1.7583658949745922,33.23579446640315,-0.18194784020327476,5.579270539243362,20.49944565217398,-0.056888957076485544,1.61005430770602,-9.126524865028149,43.19813952569161,1,2,1,22,10,18,1,1,1,1,22,1,1,1,1,1000,1,1,3,3,5,1,1,5,1000,5,1,3,15,16,19,19,22,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
1785,0.875,True,2,4,2333285071,1.0,18.749,15.637,25.03,101.01,141.48,71.61,39.313,48.79,33.984,91.456,41.76,179.127,26.093,52.77,206.744,47.107,129.093,30.207,20.094,52.806,82.136,16.547,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,2.0,3.0,3.0,3.0,3.0,4.0,6.0,3.0,3.0,3.0,7.0,2.0,3.0,3.0,3.0,34.0,6.0,6.0,6.0,11.0,2,2.0,15.0,19.0,4.0,0.0,23,10.0,27.0,0.0,1.0,2.0,10.0,4.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,21,52.92966090043582,12.26285833333334,0.1191142961316758,5.175557713498624,0.005827262567977641,-0.5743299494576634,18.813294543422295,-4.196904203134843e-05,0.013318736570573324,-0.9294342109891051,22.26087087941685,63.868863636363635,0.4137667984189737,59.52431225296439,-0.4291673489553924,9.426281126482216,29.482597826086952,-0.01838031689896664,0.1498126333620563,4.674969208099344,36.81634426877464,1,1000,1,1,1,1,3,1000,3,1,1,3,2,1,10,18,4,1,2,4,1,3,3,1,1000,2,1,1,13,16,21,23,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
