STUDENTID,sec_spent_VH098519,sec_spent_VH098740,sec_spent_VH098753,sec_spent_VH098759,sec_spent_VH098783,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH098812,sec_spent_VH134366,sec_spent_VH134373,sec_spent_VH134387,sec_spent_VH139047,sec_spent_VH139196,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098740,times_entered_VH098753,times_entered_VH098759,times_entered_VH098783,times_entered_VH098808,times_entered_VH098810,times_entered_VH098812,times_entered_VH134366,times_entered_VH134387,times_entered_VH139047,num_actions_VH098519,num_actions_VH098740,num_actions_VH098753,num_actions_VH098759,num_actions_VH098783,num_actions_VH098808,num_actions_VH098810,num_actions_VH098812,num_actions_VH134366,num_actions_VH134387,num_actions_VH356862,count_Click Choice,count_Click Progress Navigator,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Next,count_Open Calculator,count_Receive Focus,count_Vertical Item Scroll,percentile5_BlockRev,percentile5_VH098519,percentile5_VH098740,percentile5_VH098753,percentile5_VH098759,percentile5_VH098783,percentile5_VH098808,percentile5_VH098810,percentile5_VH134366,percentile5_VH134387,percentile5_VH139047,percentile5_VH356862,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg1_coeff1,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_delta_sec_deg3_coeff3,poly_per_item_sec_deg0_coeff0,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,answer_count_unanswered,percentile5_EOSTimeLft,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,count_TextToSpeech,count_Equation Editor Button,count_Clear Scratchwork
2333158044,64.877,91.134,79.857,61.426,222.79,72.927,37.726,129.246,78.91,112.484,81.876,61.47,175.056,6.094,2,1.0,4.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,5,7.0,14.0,6.0,3.0,5.0,4,5.0,42.0,10.0,2,9.0,18.0,4.0,0.0,22,33.0,3.0,1,4.0,23.0,33.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,57.567338495886716,6.857882352941182,-0.00997322532931558,7.785392308567523,-0.0642206121924722,-1.068657471855052e-06,0.0005898080521914123,9.796327103361616,99.09225000000004,10.920161764705892,0.953198529411764,-3.37781617647058,-5.261464187901884,32.72246903032468,12.85069814241503,11,9,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2333158320,120.306,58.184,64.276,43.746,42.03,63.504,16.44,84.64,111.06,31.61,109.144,148.49,78.423,6.164,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,14,3.0,4.0,3.0,3.0,7.0,3,6.0,39.0,32.0,2,11.0,0.0,16.0,14.0,17,65.0,8.0,16,4.0,10.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,36.95989035048296,6.862282485875704,0.01288683540797424,5.72824096997397,-0.19906276102810944,1.1443891205115595e-05,-0.0018169282074909524,8.843599112036971,67.75423529411766,1.2461789215686263,0.03046994324045317,0.7586598297213805,5.52386210010319,-33.346149810801435,97.45734674922572,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333158397,119.387,43.323,32.57,39.074,153.936,79.703,57.146,88.744,141.71,51.117,102.257,192.2,105.776,11.307,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,3.0,2.0,12.0,7.0,6,7.0,42.0,4.0,2,7.0,0.0,38.0,7.0,14,34.0,5.0,13,4.0,10.0,5.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,50.218561899613434,7.859677419354841,-0.0014378073539364322,7.9703885856079415,-0.19842918989421376,-3.19959870116744e-05,0.008670237821386897,18.723228629749958,83.18671428571427,1.3396703296703292,-0.3975000000000019,6.507170329670354,6.894588903743301,-30.02806484446912,96.22904831932735,13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333159083,133.893,38.184,100.883,126.383,110.9,218.197,20.044,94.893,149.863,0.0,48.767,116.983,32.477,8.333,1,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,2.0,46,4.0,13.0,7.0,6.0,10.0,8,4.0,46.0,14.0,2,9.0,15.0,14.0,2.0,17,23.0,14.0,1,7.0,15.0,11.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,60.57744959903371,5.919029556650253,0.008933448763595581,5.016751231527091,0.06778982146469131,4.361636116363769e-06,-0.0016129439249468126,1.2741512500743746,80.76857142857143,-2.0676043956043983,-1.686024038461544,19.85070810439567,3.124111322501075,-4.2493034220683175,71.5359705882353,10,12,0.0,0.0,0.0,2.0,7.0,3.0,2.0
2333159687,66.497,20.193,117.717,90.22,62.62,108.64,16.73,73.973,145.463,121.223,104.297,70.75,61.807,9.6,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,4.0,8.0,6.0,19.0,3.0,2,4.0,45.0,34.0,2,10.0,14.0,4.0,0.0,16,30.0,9.0,1,7.0,15.0,3.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,37.91071187981538,4.925860655737702,-0.030133419245050756,8.587071094011371,-0.13369427764751535,-2.63313886908946e-06,0.0013859554898097122,14.629900306489008,73.23643750000004,0.750392647058825,-0.8737701330532216,13.856944642857142,3.5189737494187807,-11.660016487769084,63.67585087719277,17,8,0.0,6.0,5.0,3.0,0.0,0.0,0.0
2333160197,81.083,19.693,286.713,193.06,0.0,55.944,28.803,0.0,240.787,0.0,129.64,158.24,0.0,6.264,1,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1.0,27,3.0,92.0,63.0,0.0,23.0,2,0.0,149.0,44.0,2,5.0,8.0,0.0,0.0,10,18.0,6.0,1,4.0,5.0,6.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,92.8480899987178,2.5755944206008636,-0.001083681055728177,2.8275502660576586,-0.010014345571612888,-1.2757164500528563e-07,0.00010818695253287428,4.155388787577527,117.42129999999999,-2.1448424242424147,-4.2606287878788,36.200816666666746,-2.570658508158555,30.429881118881273,79.10015664335648,5,19,0.0,11.0,0.0,4.0,0.0,0.0,0.0
2333160464,36.306,28.773,49.006,117.873,81.683,130.59,22.794,37.424,154.034,85.56,51.847,134.344,49.673,11.556,2,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1.0,5,3.0,4.0,18.0,6.0,5.0,4,4.0,49.0,26.0,2,11.0,18.0,4.0,0.0,20,30.0,10.0,1,11.0,25.0,3.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,40.67092829446278,6.4902486486486515,-0.013178939388196023,7.702711072362685,-0.19853245570211317,-2.171495336213307e-06,0.0016066887797183335,14.02137249768201,64.926,1.5300825593395257,-0.6001940789473691,11.733381901444794,1.1414166666666696,0.2250912882696625,38.6443859649124,14,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2333160782,46.02,49.78,81.963,96.603,64.02,75.45,15.017,83.32,134.014,82.693,65.797,143.943,122.58,7.293,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,7.0,37.0,5.0,7.0,2,6.0,49.0,6.0,2,11.0,16.0,12.0,0.0,18,27.0,8.0,1,10.0,35.0,14.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,37.86301623563391,4.898847389558235,-0.009036406529343186,6.019361799196786,-0.0812685576614131,1.0615732115196867e-06,-0.00010364656076568641,8.193077625135345,64.50422222222221,2.8419711042311664,-0.11064499484004148,4.722936016511872,2.1652329291365713,-10.315708304666934,53.53858479532182,13,6,0.0,0.0,0.0,0.0,0.0,18.0,0.0
2333161134,49.423,35.336,93.25,81.13,77.44,53.857,37.847,64.16,125.454,148.957,107.53,159.117,58.773,11.02,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,4.0,4.0,7.0,3.0,3.0,4,3.0,37.0,6.0,2,8.0,15.0,4.0,2.0,17,39.0,5.0,1,4.0,10.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,41.481706938842336,9.560291338582672,-0.013391128843269587,10.403932455708661,-0.21049644586396155,-8.96411527170114e-06,0.0032585456992141526,15.385639083254711,74.71200000000003,2.696571428571426,-0.644809469941823,11.723904007756959,6.454570557710241,-26.680361284684622,73.19355555555545,14,6,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2333161215,52.583,94.243,208.04,115.237,94.15,95.597,41.624,69.283,183.047,0.0,171.043,74.193,0.0,12.726,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2,9.0,14.0,6.0,10.0,9.0,8,3.0,49.0,21.0,2,8.0,2.0,4.0,5.0,12,23.0,16.0,9,7.0,15.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,56.86706054548039,8.473888111888106,-0.0019161577858760274,8.609935314685313,-0.12952710699807254,1.123044099801312e-05,-0.0014934152761528763,10.034801393536412,94.88166666666667,-2.228090909090903,-1.3774145854145845,12.923469530469525,-0.6764615939616074,9.970970566470635,83.98642490842484,11,13,0.0,0.0,0.0,0.0,12.0,2.0,0.0
2333161975,66.89,60.79,153.98,122.397,64.707,46.834,23.526,89.507,151.28,0.0,84.896,224.853,99.53,15.13,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,6.0,20.0,7.0,5.0,3.0,3,6.0,48.0,28.0,2,9.0,0.0,4.0,0.0,13,26.0,19.0,12,5.0,30.0,18.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,56.17604962149727,6.617142857142855,-0.0708888727430526,13.032585840389114,-0.23152039657085235,-2.448370225278313e-05,0.007534792144104638,24.990758778814378,91.88823076923077,1.2743296703296718,-0.5278511488511508,7.608543456543483,7.188022977022914,-27.97020945720918,100.92106593406548,14,10,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2333162076,34.527,38.647,67.95,88.246,59.33,63.033,18.406,61.61,111.157,72.637,56.383,94.234,88.25,7.63,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,4.0,9.0,5.0,6.0,5.0,3,5.0,38.0,10.0,2,14.0,0.0,4.0,0.0,23,31.0,8.0,20,9.0,12.0,6.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,30.65230046764317,7.945866666666676,0.016156607849237725,6.742199381898455,-0.16454124524959132,-1.7514163831626412e-05,0.005127152885488158,14.03814729666001,54.35345454545454,2.386341050254095,-0.2544463579898363,7.729714568040657,0.6550945719040656,0.26570407986371797,23.006480237154086,18,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2333162661,22.397,17.06,4.397,5.833,7.12,6.3,21.253,4.87,41.753,6.49,7.587,19.11,25.356,5.944,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,3.0,3.0,3.0,3.0,3,3.0,24.0,9.0,2,15.0,15.0,4.0,0.0,23,34.0,0.0,5,0.0,12.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,9.270327083302128,1.976251968503935,-0.01813095823959507,3.118502337598426,-0.13431054874499693,-2.6631668327439665e-06,0.001425398773494974,5.798968714345084,10.54509090909091,0.0826278938452853,0.10433992094861677,-2.108510446075667,0.544777896817141,-5.722898279790383,22.560173517786538,3,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2333163005,32.81,39.924,66.53,103.853,47.097,56.906,15.91,89.397,122.37,99.966,82.216,101.097,113.0,10.03,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,8,10.0,12.0,20.0,7.0,11.0,5,20.0,40.0,36.0,2,17.0,0.0,12.0,8.0,20,36.0,26.0,19,12.0,34.0,15.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,37.50674305188335,3.947348534201955,0.0016125010264692239,3.700635877152164,-0.06460961404722093,2.679268056619667e-06,-0.0010133718972247326,3.266074193321863,58.31700000000001,3.5584676691729316,-0.2905014809751654,9.077995807701075,1.3513406875127734,-3.0831579385376573,24.699762845849573,16,3,0.0,2.0,0.0,2.0,0.0,10.0,1.0
2333163269,214.49,71.54,49.79,148.166,57.604,75.507,28.946,64.39,114.957,42.726,133.663,75.797,126.38,8.364,2,1.0,2.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1.0,19,17.0,7.0,22.0,9.0,31.0,4,7.0,45.0,53.0,2,7.0,16.0,6.0,14.0,18,25.0,12.0,1,8.0,26.0,28.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,52.96433596491211,4.109559322033898,-0.012770197818018617,5.986778401282633,-0.0375444312904357,-5.420928155598223e-07,0.0003233290319081982,7.878362408561146,124.35671428571425,-20.844896703296723,5.84595054945055,-96.84225384615384,38.462353624316954,-260.25879643150984,555.3554306722677,14,10,0.0,1.0,3.0,2.0,0.0,11.0,0.0
2333163421,50.93,27.783,52.017,85.867,76.146,77.927,28.366,106.754,113.184,41.483,20.927,98.699,24.073,20.664,1,1.0,1.0,2.0,1.0,1.0,1,1.0,3.0,1.0,2.0,4,3.0,6.0,6.0,3.0,3.0,3,3.0,11.0,6.0,4,15.0,11.0,10.0,2.0,31,2.0,1.0,17,1.0,1.0,8.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,33.31027099115425,11.3328,-0.059003089363466696,14.400960646900261,0.04884636148887541,-5.839339262024602e-05,0.008072355298255085,15.739646184850233,166.94013636363636,16.888233201581027,0.31535714285714356,10.265733201581018,4.811440542066613,-26.63069723320146,68.63907747035526,3,9,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2333163528,26.85,31.657,75.633,14.36,34.373,26.67,13.89,82.287,188.157,2.577,104.51,104.7,210.793,11.61,1,1.0,1.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1.0,3,9.0,10.0,3.0,5.0,3.0,8,3.0,48.0,16.0,2,17.0,0.0,20.0,5.0,21,171.0,8.0,19,4.0,25.0,4.0,0.0,0,1.0,1.0,0.0,1.0,0.0,1,1.0,1.0,1.0,1,58.491682197123616,3.2016533333333266,-0.005946548640345883,4.313657929078013,-0.04614863348981371,1.0445523433738161e-06,-0.00047850165915285013,4.102548714520717,62.94794736842106,5.522521052631578,-0.0067857142857142005,5.644663909774436,2.8794190422580477,-14.580148680524811,39.067442925495484,11,8,0.0,18.0,3.0,0.0,0.0,0.0,0.0
2333164613,108.93,45.973,27.513,349.497,0.0,117.843,31.354,0.0,339.067,0.0,0.0,176.263,0.0,10.273,1,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,5,6.0,2.0,8.0,0.0,9.0,6,0.0,35.0,0.0,2,6.0,0.0,4.0,3.0,9,19.0,0.0,8,8.0,5.0,6.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,122.97239774914061,14.897691358024698,-0.17798681120144555,22.017163806082507,0.8277051108898554,0.0003742962929415964,-0.057486704179132805,-0.4501015298774379,130.8383333333334,5.917799999999995,-7.20337662337663,63.544812987013046,31.484774891774897,-53.16444408369417,94.09903030303029,9,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333165393,23.8,49.947,24.453,82.607,338.254,78.573,15.904,243.59,357.583,0.0,8.083,109.73,0.0,4.146,1,2.0,1.0,2.0,1.0,1.0,1,1.0,2.0,1.0,2.0,1,14.0,4.0,4.0,2.0,4.0,3,1.0,87.0,2.0,2,6.0,1.0,12.0,0.0,16,33.0,0.0,12,0.0,20.0,11.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1.0,1,123.0717135838785,9.54764285714285,0.11758491614003627,1.3754911854103364,-0.835272464033698,0.0002058024715343974,-0.03605472624892372,-3.750554682057471,92.13566666666668,2.294489510489515,-4.192673326673324,48.41389610389609,-6.053442557442496,56.2516816516814,-2.9320109890108483,2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333165903,66.49,42.583,79.68,172.644,97.086,77.169,21.627,89.954,231.557,0.0,112.694,117.963,84.71,10.877,1,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,11,5.0,10.0,8.0,8.0,13.0,2,3.0,45.0,30.0,2,8.0,12.0,20.0,0.0,14,34.0,12.0,1,10.0,12.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,56.94578452347533,6.9254827586206975,-0.0033383547367521775,7.21425044334975,-0.08630973761409932,1.648489558873866e-05,-0.003798227036044464,5.398778489832827,133.69046153846156,-2.6416263736263663,-5.5564025974026,64.0352047952048,-10.184605394605374,85.37636213786205,10.3292857142858,9,10,0.0,1.0,0.0,1.0,3.0,0.0,1.0
2333166152,39.017,41.366,83.986,55.956,53.063,68.33,28.546,63.554,89.128,89.613,41.377,87.657,67.84,8.584,1,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,3,4.0,9.0,5.0,7.0,6.0,6,3.0,43.0,6.0,2,17.0,20.0,12.0,8.0,24,50.0,4.0,1,7.0,12.0,2.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,27.01911433497184,6.112550561797748,0.010057493704311724,5.222462368966167,-0.08973844410419206,-5.4227801941882115e-06,0.0020035669992321337,9.62795130334743,48.5120909090909,2.498251835121401,-0.27112852907961615,8.19195094579334,0.8866436937204641,-1.3091322159152587,17.966564426877383,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333166314,82.417,31.85,65.024,83.073,116.046,83.45,16.423,79.327,140.196,61.387,55.617,129.987,151.59,7.773,1,1.0,2.0,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,5,3.0,13.0,6.0,6.0,7.0,3,14.0,43.0,73.0,2,12.0,0.0,6.0,1.0,19,96.0,6.0,17,8.0,20.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,42.012552293670204,5.240588744588748,-0.012024339453649786,6.623387781758469,-0.22150196633201366,-1.8241733001198882e-06,0.001540112079316858,15.713753508926734,74.07082352941177,1.9126127450980384,-0.3443991228070177,7.42299871001033,-0.04419685242518403,5.559242948056449,47.09537254901959,2,7,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2333166691,60.524,37.826,79.026,363.63,0.0,98.95,19.693,0.0,176.434,0.0,0.0,358.65,0.0,12.137,1,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,0.0,1.0,17,5.0,5.0,63.0,0.0,7.0,5,0.0,62.0,0.0,2,6.0,0.0,4.0,0.0,9,39.0,11.0,8,8.0,8.0,5.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,129.87755117887858,6.780168539325836,-0.05646347543271886,11.777186115121461,-0.1430723016349205,3.484939390861418e-05,-0.008763198680464743,4.8184638921093335,130.40666666666672,11.378966666666665,-5.926896103896107,58.79413549783552,9.246457431457543,13.021185666185284,50.8157979797982,9,14,0.0,3.0,0.0,1.0,0.0,0.0,2.0
2333166993,91.753,27.13,39.173,122.6,41.093,50.83,29.15,78.19,221.034,66.337,43.967,227.74,66.84,18.353,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,32,11.0,8.0,48.0,21.0,14.0,13,41.0,65.0,12.0,8,10.0,8.0,80.0,0.0,24,47.0,23.0,15,9.0,22.0,9.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,63.01891863819547,2.6465704845815035,0.0005026995002255366,2.5327090477804135,-6.421623834914337e-05,3.8635399011867236e-08,-2.50012840069861e-05,2.3970274889967054,71.93910000000001,3.327189473684209,0.04336329460013604,2.50328687628163,3.533206315602978,-23.346041605602565,78.39890660643648,2,7,0.0,2.0,0.0,4.0,83.0,0.0,6.0
2333167256,124.817,90.707,87.92,101.92,120.693,109.09,38.183,124.347,161.22,0.0,61.07,133.153,40.14,7.114,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7,3.0,10.0,6.0,6.0,9.0,5,7.0,47.0,10.0,2,12.0,0.0,6.0,0.0,13,25.0,11.0,12,12.0,11.0,5.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,42.59550175531428,9.233646153846154,-0.027749607395976976,11.023495830886667,-0.3248387457147195,4.439331553694269e-05,-0.0062870899802841195,12.706705042326101,92.01507692307693,-4.4498956043956035,-1.214985514485516,10.129930569430579,7.086224275724249,-28.147870129870007,122.4225384615381,10,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333168198,19.607,69.5,51.827,57.743,122.547,74.667,23.053,57.233,92.89,70.826,19.633,195.2,80.547,5.883,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,5.0,3.0,4.0,8.0,6.0,5,4.0,49.0,4.0,2,16.0,0.0,16.0,0.0,20,30.0,8.0,19,4.0,18.0,14.0,0.0,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,42.206354159178446,7.205917647058817,0.005813936163066926,6.714640041279668,-0.14461858966244093,7.468135126932327e-06,-0.001003038965769015,9.156256071819632,58.90145000000001,2.6641451127819544,-0.3086893939393944,8.52924359763045,-0.05190227078974944,6.627216871423776,18.616004630152336,4,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2333168368,73.254,38.327,56.27,46.087,43.94,199.32,37.583,82.01,244.32,0.0,115.27,148.946,97.983,16.77,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,16,3.0,7.0,3.0,4.0,24.0,17,7.0,85.0,35.0,2,14.0,2.0,20.0,0.0,13,54.0,18.0,10,9.0,13.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,65.74132690131499,4.166944444444453,-0.013504861772542601,6.1048921088043056,0.00822253854658307,4.2320559998284543e-07,-0.00025789523838538745,4.5742091009357795,91.89492307692308,4.4755934065934095,-1.980165834165836,28.237583416583426,11.89501773226768,-35.742429695304445,72.35338736263675,8,10,0.0,28.0,0.0,1.0,0.0,0.0,2.0
2333168384,87.766,102.88,192.284,78.3,149.074,123.54,16.7,140.78,155.133,0.0,140.996,87.577,0.0,20.417,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,24,27.0,12.0,7.0,24.0,8.0,5,1.0,38.0,63.0,2,9.0,0.0,8.0,1.0,12,17.0,13.0,11,11.0,9.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,50.95619550728242,5.783245535714282,0.0038170654494981667,5.357642738095241,-0.07996981404219329,1.286128783699383e-05,-0.003926374864471331,1.4221016612645399,96.04625000000001,-4.918674825174821,-0.540385864135865,1.0255696803196843,-1.7230674880675074,6.007168035668129,109.64384249084235,6,12,0.0,8.0,7.0,4.0,20.0,0.0,0.0
2333169143,35.64,50.357,59.823,211.46,68.43,101.803,19.67,68.594,268.233,0.0,96.5,202.363,0.0,13.717,2,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,4,7.0,7.0,16.0,5.0,12.0,3,23.0,162.0,7.0,2,11.0,5.0,30.0,0.0,16,56.0,8.0,9,8.0,14.0,7.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,80.84833489636819,4.1869581881533104,-0.013854605760093588,6.168166811846693,-0.09317174772674966,1.0262654319316118e-06,-0.0001629352060795848,8.747888341197063,85.77728571428571,8.400342857142858,-1.4924148351648385,27.80173571428575,2.8409721969206876,6.090355558657279,11.439174369747537,12,12,0.0,6.0,0.0,12.0,4.0,0.0,0.0
2333169640,72.233,30.857,86.417,115.856,14.987,118.933,12.464,99.717,103.17,57.734,9.596,154.484,47.346,8.763,1,2.0,1.0,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,11.0,9.0,39.0,5.0,10.0,3,64.0,43.0,8.0,2,15.0,1.0,4.0,6.0,22,35.0,16.0,20,9.0,15.0,9.0,0.0,1,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,1.0,1,41.90995376816825,3.3310526315789466,-0.016075254179356496,6.224598383863118,-0.05642474812978039,-1.6098899784188778e-06,0.0009814225159862585,12.363156141744449,62.159400000000026,-0.46918195488722,-0.22726680337206662,3.84888730918205,-0.31486480383707605,4.497727235433395,52.768921174477676,11,6,0.0,10.0,0.0,1.0,3.0,0.0,1.0
2333169801,44.68,35.113,104.46,80.69,41.296,34.833,64.857,42.82,57.824,119.2,142.29,46.727,56.817,9.006,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,8,5.0,10.0,6.0,5.0,6.0,17,6.0,33.0,35.0,2,22.0,19.0,4.0,2.0,23,27.0,14.0,1,10.0,12.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,34.05444027980288,4.0127316176470655,-0.012153988972824449,5.659597123464772,0.007703752621848242,-3.1892241611608595e-07,5.6366162908854255e-05,5.079861942072531,48.26109090909091,1.958652738565783,-0.20372515527950308,6.236880999435349,0.3309395628399036,1.849235614233236,20.206896047430792,20,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2333170338,45.383,67.37,115.267,158.24,67.766,31.113,13.49,45.414,95.933,219.807,60.81,98.814,93.143,9.95,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,7.0,6.0,5.0,5.0,3.0,3,6.0,82.0,16.0,2,11.0,0.0,4.0,3.0,16,5.0,4.0,15,6.0,55.0,25.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,53.089127273741276,4.979176954732507,-0.010637146427012276,6.266271672400993,-0.17305732986038885,-2.5707219415175427e-06,0.0016043298475534177,14.589304781186538,73.43187500000003,1.7803117647058861,-0.6158252801120442,11.017690966386542,1.6189699092187408,-1.963985977859383,52.083409442724374,10,13,0.0,0.0,0.0,0.0,0.0,37.0,0.0
2333170494,38.073,44.523,41.743,33.07,115.957,51.667,66.364,124.397,158.747,65.086,48.353,106.8,89.31,9.24,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,4.0,4.0,3.0,3.0,3.0,7,7.0,37.0,8.0,2,12.0,0.0,4.0,8.0,17,26.0,1.0,16,1.0,18.0,8.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,37.55429065401118,8.764671532846721,-0.013471470308212186,9.680731513805144,-0.18143648465027737,1.1760249420849879e-05,-0.0011640540116911314,12.013292534744025,67.15411764705881,2.9604142156862743,-0.9517823787409697,18.1889322755418,2.524268188854483,-3.391548331613295,29.73186274509789,6,8,0.0,0.0,0.0,0.0,0.0,6.0,0.0
